SampleID,ReferenceKey,DonorKey,DonorKnown,ConnGroup,Split
TCGA-DD-AAE0-01A,TCGA_LIHC_primary,TCGA-DD-AAE0,TRUE,6,Within-material training
TCGA-DD-AAE1-01A,TCGA_LIHC_primary,TCGA-DD-AAE1,TRUE,6,Within-material training
TCGA-DD-AAE2-01A,TCGA_LIHC_primary,TCGA-DD-AAE2,TRUE,6,Within-material training
TCGA-DD-AAE3-01A,TCGA_LIHC_primary,TCGA-DD-AAE3,TRUE,6,Within-material training
TCGA-DD-AAE4-01A,TCGA_LIHC_primary,TCGA-DD-AAE4,TRUE,6,Within-material training
TCGA-DD-AAE6-01A,TCGA_LIHC_primary,TCGA-DD-AAE6,TRUE,6,Within-material training
TCGA-DD-AAE7-01A,TCGA_LIHC_primary,TCGA-DD-AAE7,TRUE,6,Within-material training
TCGA-DD-AAE9-01A,TCGA_LIHC_primary,TCGA-DD-AAE9,TRUE,6,Within-material training
TCGA-DD-AAEA-01A,TCGA_LIHC_primary,TCGA-DD-AAEA,TRUE,6,Within-material training
TCGA-DD-AAEB-01A,TCGA_LIHC_primary,TCGA-DD-AAEB,TRUE,6,Within-material training
TCGA-DD-AAED-01A,TCGA_LIHC_primary,TCGA-DD-AAED,TRUE,6,Within-material training
TCGA-DD-AAEE-01A,TCGA_LIHC_primary,TCGA-DD-AAEE,TRUE,6,Within-material training
TCGA-DD-AAEG-01A,TCGA_LIHC_primary,TCGA-DD-AAEG,TRUE,6,Within-material training
TCGA-DD-AAEH-01A,TCGA_LIHC_primary,TCGA-DD-AAEH,TRUE,6,Within-material training
TCGA-DD-AAEI-01A,TCGA_LIHC_primary,TCGA-DD-AAEI,TRUE,6,Within-material training
TCGA-DD-AAEK-01A,TCGA_LIHC_primary,TCGA-DD-AAEK,TRUE,6,Within-material training
TCGA-DD-AAVP-01A,TCGA_LIHC_primary,TCGA-DD-AAVP,TRUE,6,Within-material training
TCGA-DD-AAVQ-01A,TCGA_LIHC_primary,TCGA-DD-AAVQ,TRUE,6,Within-material training
TCGA-DD-AAVR-01A,TCGA_LIHC_primary,TCGA-DD-AAVR,TRUE,6,Within-material training
TCGA-DD-AAVS-01A,TCGA_LIHC_primary,TCGA-DD-AAVS,TRUE,6,Within-material training
TCGA-DD-AAVU-01A,TCGA_LIHC_primary,TCGA-DD-AAVU,TRUE,6,Within-material training
TCGA-DD-AAVV-01A,TCGA_LIHC_primary,TCGA-DD-AAVV,TRUE,6,Within-material training
TCGA-DD-AAVW-01A,TCGA_LIHC_primary,TCGA-DD-AAVW,TRUE,6,Within-material training
TCGA-DD-AAVX-01A,TCGA_LIHC_primary,TCGA-DD-AAVX,TRUE,6,Within-material training
TCGA-DD-AAVY-01A,TCGA_LIHC_primary,TCGA-DD-AAVY,TRUE,6,Within-material test
TCGA-DD-AAVZ-01A,TCGA_LIHC_primary,TCGA-DD-AAVZ,TRUE,6,Within-material training
TCGA-DD-AAW0-01A,TCGA_LIHC_primary,TCGA-DD-AAW0,TRUE,6,Within-material training
TCGA-DD-AAW1-01A,TCGA_LIHC_primary,TCGA-DD-AAW1,TRUE,6,Within-material training
TCGA-DD-AAW2-01A,TCGA_LIHC_primary,TCGA-DD-AAW2,TRUE,6,Within-material training
TCGA-DD-AAW3-01A,TCGA_LIHC_primary,TCGA-DD-AAW3,TRUE,6,Within-material training
TCGA-ED-A459-01A,TCGA_LIHC_primary,TCGA-ED-A459,TRUE,6,Within-material training
TCGA-ED-A4XI-01A,TCGA_LIHC_primary,TCGA-ED-A4XI,TRUE,6,Within-material training
TCGA-ED-A5KG-01A,TCGA_LIHC_primary,TCGA-ED-A5KG,TRUE,6,Within-material training
TCGA-ED-A627-01A,TCGA_LIHC_primary,TCGA-ED-A627,TRUE,6,Within-material training
TCGA-ED-A66X-01A,TCGA_LIHC_primary,TCGA-ED-A66X,TRUE,6,Within-material training
TCGA-ED-A66Y-01A,TCGA_LIHC_primary,TCGA-ED-A66Y,TRUE,6,Within-material training
TCGA-ED-A7PX-01A,TCGA_LIHC_primary,TCGA-ED-A7PX,TRUE,6,Within-material training
TCGA-ED-A7PY-01A,TCGA_LIHC_primary,TCGA-ED-A7PY,TRUE,6,Within-material training
TCGA-ED-A7PZ-01A,TCGA_LIHC_primary,TCGA-ED-A7PZ,TRUE,6,Within-material training
TCGA-ED-A7XO-01A,TCGA_LIHC_primary,TCGA-ED-A7XO,TRUE,6,Within-material test
TCGA-ED-A7XP-01A,TCGA_LIHC_primary,TCGA-ED-A7XP,TRUE,6,Within-material training
TCGA-ED-A82E-01A,TCGA_LIHC_primary,TCGA-ED-A82E,TRUE,6,Within-material test
TCGA-ED-A8O5-01A,TCGA_LIHC_primary,TCGA-ED-A8O5,TRUE,6,Within-material training
TCGA-ED-A8O6-01A,TCGA_LIHC_primary,TCGA-ED-A8O6,TRUE,6,Within-material training
TCGA-ED-A97K-01A,TCGA_LIHC_primary,TCGA-ED-A97K,TRUE,6,Within-material test
TCGA-EP-A12J-01A,TCGA_LIHC_primary,TCGA-EP-A12J,TRUE,6,Within-material training
TCGA-EP-A26S-01A,TCGA_LIHC_primary,TCGA-EP-A26S,TRUE,6,Within-material test
TCGA-EP-A2KA-01A,TCGA_LIHC_primary,TCGA-EP-A2KA,TRUE,6,Within-material training
TCGA-EP-A2KB-01A,TCGA_LIHC_primary,TCGA-EP-A2KB,TRUE,6,Within-material training
TCGA-EP-A2KC-01A,TCGA_LIHC_primary,TCGA-EP-A2KC,TRUE,6,Within-material training
TCGA-EP-A3JL-01A,TCGA_LIHC_primary,TCGA-EP-A3JL,TRUE,6,Within-material training
TCGA-EP-A3RK-01A,TCGA_LIHC_primary,TCGA-EP-A3RK,TRUE,6,Within-material test
TCGA-ES-A2HS-01A,TCGA_LIHC_primary,TCGA-ES-A2HS,TRUE,6,Within-material test
TCGA-ES-A2HT-01A,TCGA_LIHC_primary,TCGA-ES-A2HT,TRUE,6,Within-material training
TCGA-FV-A23B-01A,TCGA_LIHC_primary,TCGA-FV-A23B,TRUE,6,Within-material training
TCGA-FV-A2QQ-01A,TCGA_LIHC_primary,TCGA-FV-A2QQ,TRUE,6,Within-material test
TCGA-FV-A2QR-01A,TCGA_LIHC_primary,TCGA-FV-A2QR,TRUE,6,Within-material training
TCGA-FV-A3I0-01A,TCGA_LIHC_primary,TCGA-FV-A3I0,TRUE,6,Within-material training
TCGA-FV-A3I1-01A,TCGA_LIHC_primary,TCGA-FV-A3I1,TRUE,6,Within-material test
TCGA-FV-A3R2-01A,TCGA_LIHC_primary,TCGA-FV-A3R2,TRUE,6,Within-material training
TCGA-FV-A3R3-01A,TCGA_LIHC_primary,TCGA-FV-A3R3,TRUE,6,Within-material training
TCGA-FV-A495-01A,TCGA_LIHC_primary,TCGA-FV-A495,TRUE,6,Within-material test
TCGA-FV-A496-01A,TCGA_LIHC_primary,TCGA-FV-A496,TRUE,6,Within-material test
TCGA-FV-A4ZP-01A,TCGA_LIHC_primary,TCGA-FV-A4ZP,TRUE,6,Within-material training
TCGA-FV-A4ZQ-01A,TCGA_LIHC_primary,TCGA-FV-A4ZQ,TRUE,6,Within-material test
TCGA-G3-A25S-01A,TCGA_LIHC_primary,TCGA-G3-A25S,TRUE,6,Within-material training
TCGA-G3-A25T-01A,TCGA_LIHC_primary,TCGA-G3-A25T,TRUE,6,Within-material test
TCGA-G3-A25U-01A,TCGA_LIHC_primary,TCGA-G3-A25U,TRUE,6,Within-material training
TCGA-G3-A25V-01A,TCGA_LIHC_primary,TCGA-G3-A25V,TRUE,6,Within-material training
TCGA-G3-A25X-01A,TCGA_LIHC_primary,TCGA-G3-A25X,TRUE,6,Within-material training
TCGA-G3-A25Y-01A,TCGA_LIHC_primary,TCGA-G3-A25Y,TRUE,6,Within-material test
TCGA-G3-A25Z-01A,TCGA_LIHC_primary,TCGA-G3-A25Z,TRUE,6,Within-material training
TCGA-G3-A3CG-01A,TCGA_LIHC_primary,TCGA-G3-A3CG,TRUE,6,Within-material training
TCGA-G3-A3CH-01A,TCGA_LIHC_primary,TCGA-G3-A3CH,TRUE,6,Within-material training
TCGA-G3-A3CI-01A,TCGA_LIHC_primary,TCGA-G3-A3CI,TRUE,6,Within-material training
TCGA-G3-A3CJ-01A,TCGA_LIHC_primary,TCGA-G3-A3CJ,TRUE,6,Within-material training
TCGA-G3-A3CK-01A,TCGA_LIHC_primary,TCGA-G3-A3CK,TRUE,6,Within-material training
TCGA-G3-A5SI-01A,TCGA_LIHC_primary,TCGA-G3-A5SI,TRUE,6,Within-material training
TCGA-G3-A5SJ-01A,TCGA_LIHC_primary,TCGA-G3-A5SJ,TRUE,6,Within-material training
TCGA-G3-A5SK-01A,TCGA_LIHC_primary,TCGA-G3-A5SK,TRUE,6,Within-material test
TCGA-G3-A5SL-01A,TCGA_LIHC_primary,TCGA-G3-A5SL,TRUE,6,Within-material training
TCGA-G3-A5SM-01A,TCGA_LIHC_primary,TCGA-G3-A5SM,TRUE,6,Within-material training
TCGA-G3-A6UC-01A,TCGA_LIHC_primary,TCGA-G3-A6UC,TRUE,6,Within-material test
TCGA-G3-A7M5-01A,TCGA_LIHC_primary,TCGA-G3-A7M5,TRUE,6,Within-material training
TCGA-G3-A7M6-01A,TCGA_LIHC_primary,TCGA-G3-A7M6,TRUE,6,Within-material test
TCGA-G3-A7M7-01A,TCGA_LIHC_primary,TCGA-G3-A7M7,TRUE,6,Within-material training
TCGA-G3-A7M8-01A,TCGA_LIHC_primary,TCGA-G3-A7M8,TRUE,6,Within-material training
TCGA-G3-A7M9-01A,TCGA_LIHC_primary,TCGA-G3-A7M9,TRUE,6,Within-material training
TCGA-G3-AAUZ-01A,TCGA_LIHC_primary,TCGA-G3-AAUZ,TRUE,6,Within-material training
TCGA-G3-AAV0-01A,TCGA_LIHC_primary,TCGA-G3-AAV0,TRUE,6,Within-material training
TCGA-G3-AAV1-01A,TCGA_LIHC_primary,TCGA-G3-AAV1,TRUE,6,Within-material training
TCGA-G3-AAV2-01A,TCGA_LIHC_primary,TCGA-G3-AAV2,TRUE,6,Within-material training
TCGA-G3-AAV3-01A,TCGA_LIHC_primary,TCGA-G3-AAV3,TRUE,6,Within-material training
TCGA-G3-AAV4-01A,TCGA_LIHC_primary,TCGA-G3-AAV4,TRUE,6,Within-material test
TCGA-G3-AAV5-01A,TCGA_LIHC_primary,TCGA-G3-AAV5,TRUE,6,Within-material training
TCGA-G3-AAV6-01A,TCGA_LIHC_primary,TCGA-G3-AAV6,TRUE,6,Within-material training
TCGA-G3-AAV7-01A,TCGA_LIHC_primary,TCGA-G3-AAV7,TRUE,6,Within-material training
TCGA-GJ-A3OU-01A,TCGA_LIHC_primary,TCGA-GJ-A3OU,TRUE,6,Within-material training
TCGA-GJ-A6C0-01A,TCGA_LIHC_primary,TCGA-GJ-A6C0,TRUE,6,Within-material test
TCGA-GJ-A9DB-01A,TCGA_LIHC_primary,TCGA-GJ-A9DB,TRUE,6,Within-material training
TCGA-HP-A5MZ-01A,TCGA_LIHC_primary,TCGA-HP-A5MZ,TRUE,6,Within-material training
TCGA-HP-A5N0-01A,TCGA_LIHC_primary,TCGA-HP-A5N0,TRUE,6,Within-material training
TCGA-K7-A5RF-01A,TCGA_LIHC_primary,TCGA-K7-A5RF,TRUE,6,Within-material training
TCGA-K7-A5RG-01A,TCGA_LIHC_primary,TCGA-K7-A5RG,TRUE,6,Within-material training
TCGA-K7-A6G5-01A,TCGA_LIHC_primary,TCGA-K7-A6G5,TRUE,6,Within-material test
TCGA-K7-AAU7-01A,TCGA_LIHC_primary,TCGA-K7-AAU7,TRUE,6,Within-material test
TCGA-KR-A7K0-01A,TCGA_LIHC_primary,TCGA-KR-A7K0,TRUE,6,Within-material test
TCGA-KR-A7K2-01A,TCGA_LIHC_primary,TCGA-KR-A7K2,TRUE,6,Within-material training
TCGA-KR-A7K7-01A,TCGA_LIHC_primary,TCGA-KR-A7K7,TRUE,6,Within-material training
TCGA-KR-A7K8-01A,TCGA_LIHC_primary,TCGA-KR-A7K8,TRUE,6,Within-material training
TCGA-LG-A6GG-01A,TCGA_LIHC_primary,TCGA-LG-A6GG,TRUE,6,Within-material training
TCGA-LG-A9QC-01A,TCGA_LIHC_primary,TCGA-LG-A9QC,TRUE,6,Within-material training
TCGA-LG-A9QD-01A,TCGA_LIHC_primary,TCGA-LG-A9QD,TRUE,6,Within-material training
TCGA-MI-A75C-01A,TCGA_LIHC_primary,TCGA-MI-A75C,TRUE,6,Within-material training
TCGA-MI-A75E-01A,TCGA_LIHC_primary,TCGA-MI-A75E,TRUE,6,Within-material training
TCGA-MI-A75G-01A,TCGA_LIHC_primary,TCGA-MI-A75G,TRUE,6,Within-material training
TCGA-MI-A75H-01A,TCGA_LIHC_primary,TCGA-MI-A75H,TRUE,6,Within-material training
TCGA-MI-A75I-01A,TCGA_LIHC_primary,TCGA-MI-A75I,TRUE,6,Within-material training
TCGA-MR-A520-01A,TCGA_LIHC_primary,TCGA-MR-A520,TRUE,6,Within-material training
TCGA-MR-A8JO-01A,TCGA_LIHC_primary,TCGA-MR-A8JO,TRUE,6,Within-material test
TCGA-NI-A4U2-01A,TCGA_LIHC_primary,TCGA-NI-A4U2,TRUE,6,Within-material training
TCGA-NI-A8LF-01A,TCGA_LIHC_primary,TCGA-NI-A8LF,TRUE,6,Within-material training
TCGA-O8-A75V-01A,TCGA_LIHC_primary,TCGA-O8-A75V,TRUE,6,Within-material test
TCGA-PD-A5DF-01A,TCGA_LIHC_primary,TCGA-PD-A5DF,TRUE,6,Within-material training
TCGA-QA-A7B7-01A,TCGA_LIHC_primary,TCGA-QA-A7B7,TRUE,6,Within-material test
TCGA-RC-A6M3-01A,TCGA_LIHC_primary,TCGA-RC-A6M3,TRUE,6,Within-material training
TCGA-RC-A6M4-01A,TCGA_LIHC_primary,TCGA-RC-A6M4,TRUE,6,Within-material training
TCGA-RC-A6M5-01A,TCGA_LIHC_primary,TCGA-RC-A6M5,TRUE,6,Within-material training
TCGA-RC-A6M6-01A,TCGA_LIHC_primary,TCGA-RC-A6M6,TRUE,6,Within-material training
TCGA-RC-A7S9-01A,TCGA_LIHC_primary,TCGA-RC-A7S9,TRUE,6,Within-material training
TCGA-RC-A7SB-01A,TCGA_LIHC_primary,TCGA-RC-A7SB,TRUE,6,Within-material test
TCGA-RC-A7SF-01A,TCGA_LIHC_primary,TCGA-RC-A7SF,TRUE,6,Within-material training
TCGA-RC-A7SH-01A,TCGA_LIHC_primary,TCGA-RC-A7SH,TRUE,6,Within-material training
TCGA-RC-A7SK-01A,TCGA_LIHC_primary,TCGA-RC-A7SK,TRUE,6,Within-material training
TCGA-RG-A7D4-01A,TCGA_LIHC_primary,TCGA-RG-A7D4,TRUE,6,Within-material training
TCGA-T1-A6J8-01A,TCGA_LIHC_primary,TCGA-T1-A6J8,TRUE,6,Within-material training
TCGA-UB-A7MA-01A,TCGA_LIHC_primary,TCGA-UB-A7MA,TRUE,6,Within-material training
TCGA-UB-A7MB-01A,TCGA_LIHC_primary,TCGA-UB-A7MB,TRUE,6,Within-material test
TCGA-UB-A7MC-01A,TCGA_LIHC_primary,TCGA-UB-A7MC,TRUE,6,Within-material training
TCGA-UB-A7MD-01A,TCGA_LIHC_primary,TCGA-UB-A7MD,TRUE,6,Within-material training
TCGA-UB-A7ME-01A,TCGA_LIHC_primary,TCGA-UB-A7ME,TRUE,6,Within-material training
TCGA-UB-A7MF-01A,TCGA_LIHC_primary,TCGA-UB-A7MF,TRUE,6,Within-material training
TCGA-UB-AA0U-01A,TCGA_LIHC_primary,TCGA-UB-AA0U,TRUE,6,Within-material test
TCGA-UB-AA0V-01A,TCGA_LIHC_primary,TCGA-UB-AA0V,TRUE,6,Within-material test
TCGA-WJ-A86L-01A,TCGA_LIHC_primary,TCGA-WJ-A86L,TRUE,6,Within-material test
TCGA-WQ-A9G7-01A,TCGA_LIHC_primary,TCGA-WQ-A9G7,TRUE,6,Within-material training
TCGA-WQ-AB4B-01A,TCGA_LIHC_primary,TCGA-WQ-AB4B,TRUE,6,Within-material training
TCGA-WX-AA44-01A,TCGA_LIHC_primary,TCGA-WX-AA44,TRUE,6,Within-material test
TCGA-WX-AA46-01A,TCGA_LIHC_primary,TCGA-WX-AA46,TRUE,6,Within-material test
TCGA-WX-AA47-01A,TCGA_LIHC_primary,TCGA-WX-AA47,TRUE,6,Within-material training
TCGA-XR-A8TC-01A,TCGA_LIHC_primary,TCGA-XR-A8TC,TRUE,6,Within-material training
TCGA-XR-A8TD-01A,TCGA_LIHC_primary,TCGA-XR-A8TD,TRUE,6,Within-material training
TCGA-XR-A8TE-01A,TCGA_LIHC_primary,TCGA-XR-A8TE,TRUE,6,Within-material training
TCGA-XR-A8TF-01A,TCGA_LIHC_primary,TCGA-XR-A8TF,TRUE,6,Within-material training
TCGA-XR-A8TG-01A,TCGA_LIHC_primary,TCGA-XR-A8TG,TRUE,6,Within-material test
TCGA-YA-A8S7-01A,TCGA_LIHC_primary,TCGA-YA-A8S7,TRUE,6,Within-material test
TCGA-ZP-A9CV-01A,TCGA_LIHC_primary,TCGA-ZP-A9CV,TRUE,6,Within-material test
TCGA-ZP-A9CY-01A,TCGA_LIHC_primary,TCGA-ZP-A9CY,TRUE,6,Within-material training
TCGA-ZP-A9CZ-01A,TCGA_LIHC_primary,TCGA-ZP-A9CZ,TRUE,6,Within-material training
TCGA-ZP-A9D0-01A,TCGA_LIHC_primary,TCGA-ZP-A9D0,TRUE,6,Within-material test
TCGA-ZP-A9D1-01A,TCGA_LIHC_primary,TCGA-ZP-A9D1,TRUE,6,Within-material test
TCGA-ZP-A9D2-01A,TCGA_LIHC_primary,TCGA-ZP-A9D2,TRUE,6,Within-material test
TCGA-ZP-A9D4-01A,TCGA_LIHC_primary,TCGA-ZP-A9D4,TRUE,6,Within-material training
TCGA-ZS-A9CD-01A,TCGA_LIHC_primary,TCGA-ZS-A9CD,TRUE,6,Within-material test
TCGA-ZS-A9CE-01A,TCGA_LIHC_primary,TCGA-ZS-A9CE,TRUE,6,Within-material training
TCGA-ZS-A9CF-01A,TCGA_LIHC_primary,TCGA-ZS-A9CF,TRUE,6,Within-material training
TCGA-ZS-A9CG-01A,TCGA_LIHC_primary,TCGA-ZS-A9CG,TRUE,6,Within-material training
TCGA-2A-A8VL-01A,TCGA_PRAD_primary,TCGA-2A-A8VL,TRUE,5,Within-material training
TCGA-2A-A8VO-01A,TCGA_PRAD_primary,TCGA-2A-A8VO,TRUE,5,Within-material training
TCGA-2A-A8VT-01A,TCGA_PRAD_primary,TCGA-2A-A8VT,TRUE,5,Within-material test
TCGA-2A-A8VV-01A,TCGA_PRAD_primary,TCGA-2A-A8VV,TRUE,5,Within-material training
TCGA-2A-A8VX-01A,TCGA_PRAD_primary,TCGA-2A-A8VX,TRUE,5,Within-material training
TCGA-2A-A8W1-01A,TCGA_PRAD_primary,TCGA-2A-A8W1,TRUE,5,Within-material training
TCGA-2A-A8W3-01A,TCGA_PRAD_primary,TCGA-2A-A8W3,TRUE,5,Within-material training
TCGA-2A-AAYF-01A,TCGA_PRAD_primary,TCGA-2A-AAYF,TRUE,5,Within-material test
TCGA-2A-AAYO-01A,TCGA_PRAD_primary,TCGA-2A-AAYO,TRUE,5,Within-material training
TCGA-2A-AAYU-01A,TCGA_PRAD_primary,TCGA-2A-AAYU,TRUE,5,Within-material test
TCGA-4L-AA1F-01A,TCGA_PRAD_primary,TCGA-4L-AA1F,TRUE,5,Within-material training
TCGA-CH-5737-01A,TCGA_PRAD_primary,TCGA-CH-5737,TRUE,5,Within-material test
TCGA-CH-5738-01A,TCGA_PRAD_primary,TCGA-CH-5738,TRUE,5,Within-material training
TCGA-CH-5739-01A,TCGA_PRAD_primary,TCGA-CH-5739,TRUE,5,Within-material training
TCGA-CH-5740-01A,TCGA_PRAD_primary,TCGA-CH-5740,TRUE,5,Within-material training
TCGA-CH-5741-01A,TCGA_PRAD_primary,TCGA-CH-5741,TRUE,5,Within-material training
TCGA-CH-5743-01A,TCGA_PRAD_primary,TCGA-CH-5743,TRUE,5,Within-material training
TCGA-CH-5744-01A,TCGA_PRAD_primary,TCGA-CH-5744,TRUE,5,Within-material training
TCGA-CH-5745-01A,TCGA_PRAD_primary,TCGA-CH-5745,TRUE,5,Within-material training
TCGA-CH-5746-01A,TCGA_PRAD_primary,TCGA-CH-5746,TRUE,5,Within-material training
TCGA-CH-5748-01A,TCGA_PRAD_primary,TCGA-CH-5748,TRUE,5,Within-material training
TCGA-CH-5750-01A,TCGA_PRAD_primary,TCGA-CH-5750,TRUE,5,Within-material training
TCGA-CH-5751-01A,TCGA_PRAD_primary,TCGA-CH-5751,TRUE,5,Within-material training
TCGA-CH-5752-01A,TCGA_PRAD_primary,TCGA-CH-5752,TRUE,5,Within-material test
TCGA-CH-5753-01A,TCGA_PRAD_primary,TCGA-CH-5753,TRUE,5,Within-material training
TCGA-CH-5754-01A,TCGA_PRAD_primary,TCGA-CH-5754,TRUE,5,Within-material training
TCGA-CH-5761-01A,TCGA_PRAD_primary,TCGA-CH-5761,TRUE,5,Within-material training
TCGA-CH-5762-01A,TCGA_PRAD_primary,TCGA-CH-5762,TRUE,5,Within-material training
TCGA-CH-5763-01A,TCGA_PRAD_primary,TCGA-CH-5763,TRUE,5,Within-material training
TCGA-CH-5764-01A,TCGA_PRAD_primary,TCGA-CH-5764,TRUE,5,Within-material training
TCGA-CH-5765-01A,TCGA_PRAD_primary,TCGA-CH-5765,TRUE,5,Within-material training
TCGA-CH-5766-01A,TCGA_PRAD_primary,TCGA-CH-5766,TRUE,5,Within-material training
TCGA-CH-5767-01A,TCGA_PRAD_primary,TCGA-CH-5767,TRUE,5,Within-material training
TCGA-CH-5768-01A,TCGA_PRAD_primary,TCGA-CH-5768,TRUE,5,Within-material test
TCGA-CH-5769-01A,TCGA_PRAD_primary,TCGA-CH-5769,TRUE,5,Within-material training
TCGA-CH-5771-01A,TCGA_PRAD_primary,TCGA-CH-5771,TRUE,5,Within-material training
TCGA-CH-5772-01A,TCGA_PRAD_primary,TCGA-CH-5772,TRUE,5,Within-material training
TCGA-CH-5788-01A,TCGA_PRAD_primary,TCGA-CH-5788,TRUE,5,Within-material training
TCGA-CH-5789-01A,TCGA_PRAD_primary,TCGA-CH-5789,TRUE,5,Within-material training
TCGA-CH-5790-01A,TCGA_PRAD_primary,TCGA-CH-5790,TRUE,5,Within-material training
TCGA-CH-5791-01A,TCGA_PRAD_primary,TCGA-CH-5791,TRUE,5,Within-material training
TCGA-CH-5792-01A,TCGA_PRAD_primary,TCGA-CH-5792,TRUE,5,Within-material training
TCGA-CH-5794-01A,TCGA_PRAD_primary,TCGA-CH-5794,TRUE,5,Within-material training
TCGA-EJ-5494-01A,TCGA_PRAD_primary,TCGA-EJ-5494,TRUE,5,Within-material training
TCGA-EJ-5495-01A,TCGA_PRAD_primary,TCGA-EJ-5495,TRUE,5,Within-material training
TCGA-EJ-5496-01A,TCGA_PRAD_primary,TCGA-EJ-5496,TRUE,5,Within-material training
TCGA-EJ-5497-01A,TCGA_PRAD_primary,TCGA-EJ-5497,TRUE,5,Within-material training
TCGA-EJ-5498-01A,TCGA_PRAD_primary,TCGA-EJ-5498,TRUE,5,Within-material training
TCGA-EJ-5499-01A,TCGA_PRAD_primary,TCGA-EJ-5499,TRUE,5,Within-material training
TCGA-EJ-5501-01A,TCGA_PRAD_primary,TCGA-EJ-5501,TRUE,5,Within-material training
TCGA-EJ-5502-01A,TCGA_PRAD_primary,TCGA-EJ-5502,TRUE,5,Within-material training
TCGA-EJ-5503-01A,TCGA_PRAD_primary,TCGA-EJ-5503,TRUE,5,Within-material training
TCGA-EJ-5504-01A,TCGA_PRAD_primary,TCGA-EJ-5504,TRUE,5,Within-material training
TCGA-EJ-5505-01A,TCGA_PRAD_primary,TCGA-EJ-5505,TRUE,5,Within-material training
TCGA-EJ-5506-01A,TCGA_PRAD_primary,TCGA-EJ-5506,TRUE,5,Within-material training
TCGA-EJ-5507-01A,TCGA_PRAD_primary,TCGA-EJ-5507,TRUE,5,Within-material training
TCGA-EJ-5508-01A,TCGA_PRAD_primary,TCGA-EJ-5508,TRUE,5,Within-material training
TCGA-EJ-5509-01A,TCGA_PRAD_primary,TCGA-EJ-5509,TRUE,5,Within-material training
TCGA-EJ-5510-01A,TCGA_PRAD_primary,TCGA-EJ-5510,TRUE,5,Within-material training
TCGA-EJ-5511-01A,TCGA_PRAD_primary,TCGA-EJ-5511,TRUE,5,Within-material training
TCGA-EJ-5512-01A,TCGA_PRAD_primary,TCGA-EJ-5512,TRUE,5,Within-material training
TCGA-EJ-5514-01A,TCGA_PRAD_primary,TCGA-EJ-5514,TRUE,5,Within-material test
TCGA-EJ-5515-01A,TCGA_PRAD_primary,TCGA-EJ-5515,TRUE,5,Within-material training
TCGA-EJ-5516-01A,TCGA_PRAD_primary,TCGA-EJ-5516,TRUE,5,Within-material test
TCGA-EJ-5517-01A,TCGA_PRAD_primary,TCGA-EJ-5517,TRUE,5,Within-material training
TCGA-EJ-5518-01A,TCGA_PRAD_primary,TCGA-EJ-5518,TRUE,5,Within-material training
TCGA-EJ-5519-01A,TCGA_PRAD_primary,TCGA-EJ-5519,TRUE,5,Within-material training
TCGA-EJ-5521-01A,TCGA_PRAD_primary,TCGA-EJ-5521,TRUE,5,Within-material training
TCGA-EJ-5522-01A,TCGA_PRAD_primary,TCGA-EJ-5522,TRUE,5,Within-material training
TCGA-EJ-5524-01A,TCGA_PRAD_primary,TCGA-EJ-5524,TRUE,5,Within-material training
TCGA-EJ-5525-01A,TCGA_PRAD_primary,TCGA-EJ-5525,TRUE,5,Within-material training
TCGA-EJ-5526-01A,TCGA_PRAD_primary,TCGA-EJ-5526,TRUE,5,Within-material training
TCGA-EJ-5527-01A,TCGA_PRAD_primary,TCGA-EJ-5527,TRUE,5,Within-material training
TCGA-EJ-5530-01A,TCGA_PRAD_primary,TCGA-EJ-5530,TRUE,5,Within-material test
TCGA-EJ-5531-01A,TCGA_PRAD_primary,TCGA-EJ-5531,TRUE,5,Within-material training
TCGA-EJ-5532-01A,TCGA_PRAD_primary,TCGA-EJ-5532,TRUE,5,Within-material training
TCGA-EJ-5542-01A,TCGA_PRAD_primary,TCGA-EJ-5542,TRUE,5,Within-material test
TCGA-EJ-7115-01A,TCGA_PRAD_primary,TCGA-EJ-7115,TRUE,5,Within-material test
TCGA-EJ-7123-01A,TCGA_PRAD_primary,TCGA-EJ-7123,TRUE,5,Within-material training
TCGA-EJ-7125-01A,TCGA_PRAD_primary,TCGA-EJ-7125,TRUE,5,Within-material training
TCGA-EJ-7218-01B,TCGA_PRAD_primary,TCGA-EJ-7218,TRUE,5,Within-material training
TCGA-EJ-7312-01B,TCGA_PRAD_primary,TCGA-EJ-7312,TRUE,5,Within-material training
TCGA-EJ-7314-01A,TCGA_PRAD_primary,TCGA-EJ-7314,TRUE,5,Within-material training
TCGA-EJ-7315-01A,TCGA_PRAD_primary,TCGA-EJ-7315,TRUE,5,Within-material training
TCGA-EJ-7317-01A,TCGA_PRAD_primary,TCGA-EJ-7317,TRUE,5,Within-material training
TCGA-EJ-7318-01B,TCGA_PRAD_primary,TCGA-EJ-7318,TRUE,5,Within-material training
TCGA-EJ-7321-01A,TCGA_PRAD_primary,TCGA-EJ-7321,TRUE,5,Within-material test
TCGA-EJ-7325-01B,TCGA_PRAD_primary,TCGA-EJ-7325,TRUE,5,Within-material test
TCGA-EJ-7327-01A,TCGA_PRAD_primary,TCGA-EJ-7327,TRUE,5,Within-material training
TCGA-EJ-7328-01A,TCGA_PRAD_primary,TCGA-EJ-7328,TRUE,5,Within-material training
TCGA-EJ-7330-01A,TCGA_PRAD_primary,TCGA-EJ-7330,TRUE,5,Within-material test
